prompt,expected_service
Which is the most reliable way to assess for clubbing?,Assessing the fluctuancy of the nail-bed
The term gene doping refers to:,the use of genetic manipulation techniques to enhance performance in sport.
Name three of the five main uses of the hand.,"Grip, percussion, sensory."
Which of the following is true about an abdominal mass?,An enlarged kidney is dull to percussion
Which of the following is not a category used to classify patients according to the Glasgow Coma Scale?,Verbal response.
Which of these combinations of clinical features is most suggestive of mixed mitral valve disease with a predominance of mitral regurgitation?,"Irregularly, irregular pulse; displaced apex beat; ejection systolic murmur; short mid-diastolic murmur"
"Prior to undergoing a painful procedure, a patient should be informed about what to expect and how their pain will be controlled, as this is associated with:",an increased use of analgesia.
The conversion of one molecule of glucose to two molecules of pyruvate results in the net formation of:,two molecules of ATP.
The net production of ATP via substrate-level phosphorylation in glycolysis is:,2 from glucose and 4 from glycogen.
Which of the following is true about rectal bleeding?,Bright red blood on the finger usually signifies a caecal lesion
Mutations are errors in DNA that:,only occur in the presence of carcinogens.
"When recording peak flow results, within how many litres/minute should the three readings be?",20 litres per minute of each other.
Peak flow meters record:,forced expiratory volume.
Which of the following should patients remember when taking paracetamol?,It should only be given on an 'as required' basis.
Which of the following molecules does not form part of DNA?,Pyrimidine
Which of the following is true about jaundice?,Bilirubin is used by the liver in the synthesis of red blood cells
Which of the following nucleotide bases is not found in RNA?,Adenine
Bronchial breathing is characterized by,Expiratory component louder and longer with a gap between inspiration and expiration
Which of the following drugs is most commonly responsible for patients who present with acute confusion?,Ecstasy.
The frontal lobe of the brain's cortex is responsible for which of the following?,The ability to draw shapes.
The carpal bones are the small bones of the wrist - name them.,"Scaphoid, lunar, triquetrium, pisiform, radius, ulna, capitates."
The process of translation requires the presence of:,"mRNA, ribosomes and RNA polymerase."
What is 'coring'?,Titration of a drug with its desired effect.
What must you ensure before a speaking valve is used?,It is seven days after the tracheostomy tube was first inserted.
Which one of the following statements is true with regard to intravenous drug administration?,IV administration carries low risk of bacteraemia.
Which of the following factors can affect enzyme activity?,pH.
"For very high force contractions lasting 1-2 seconds, the initial energy source is from:",creatine phosphorylation.
A change in blood pressure is detected by the:,chemoreceptors.
Blood clots are responsible for repeatedly blocking a catheter. What should you do?,Inform medical staff.
What is the pH of water?,7
How long can a cannula remain in situ?,36 hours.
Metabolism is determined by the:,availability of amino acids.
How many chromosomes do all human somatic cells contain?,20
Under what circumstances would you use antibiotics prior to catheterization?,If the patient does not have urinary tract infection.
Which of these features suggest that a pulsation in the neck is arterial?,Positive for hepatojugular reflux
The rate limiting enzyme of glycolysis is:,hexokinase.
Which of the following is true about haemorrhoids?,Pregnancy is a predisposing factor in causing haemorrhoids
Selective Androgen Receptor Modulators (SARMs) are:,steroid drugs that act on androgen receptors antagonising the effects of natural steroid hormones.
"The β-oxidation of a molecule of palmitic acid, CH3(CH2)14CO2H:",yields 16 molecules of acetyl-CoA only.
Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?,"Ammonia, urea and uric acid."
The optimum position for performing CPR is to position the patient:,tilted to the left to keep the heart perfused.
The complete resynthesis of phosphocreatine after very high intensity exercise normally takes:,about 30 seconds.
What type of joint is the elbow?,Fused joint.
A hypertonic solution is:,a solution that blocks off enteral tubes easily.
Which of these is not necessary when examining the jugular venous pulse?,Timing the pulsation with the radial pulse
The maximum sustainable power:,declines with the distance of the race.
Fast-twitch fibres contain:,a relatively small number of mitochondria and low ATPase activity.
The rate of blood lactate accumulation is determined by:,the rate of anaerobic glycolysis.
The enzymes of glycolysis are located in the:,nucleus.
"The energy released from the breakdown of the high-energy phosphates, ATP and phosphocreatine, can sustain maximal exertion exercise for about:",5-10 seconds.
Prosthetic groups are:,loosely bound to enzymes via hydrogen bonds.
Which of the following is true in peripheral neuropathy?,The tone is increased bilaterally in the legs
Which of the following is true about involuntary movements in the arm?,Hemiballismus is due to a stroke causing paralysis of the distal half of the arm
Which of these options is not recognized as a cause of chronic cough?,Angiotensin Converting Enzyme (ACE) inhibitors
Which of the following is recommended for cleaning the mouth?,Water.
As a general principle what is the best approach to the use of analgesic drugs following surgery?,Give drugs regularly with provision for additional 'as required' pain relief for breakthrough pain.
Which of the following best describes nociceptive pain?,Pain resulting from pressure upon a nerve or group of nerves.
Complete the following: A variation of serial peak flow readings over a two week period are considered diagnostic in . . .,. . . COPD.
Under which circumstances would you not use a catheter valve?,If the patient chooses it.
Which of the following is true of Paget's Disease?,Spinal cord compression is a common complication
Your first action following confirmation of cardiac arrest is to:,give two rescue breaths.
What is an urgent reason for catheterizing a patient?,Urinary tract infection.
Which of the following is true?,Creatine supplements can increase muscle strength and power.
"Who has legal responsibility for a patient's care during hospital admission, stay, and discharge?",The named consultant.
Endurance training increases the muscle's capacity to:,break down phosphocreatine.
An action potential arriving at the motor endplate causes release of:,sodium ions which binds to sodium receptors on the muscle membrane.
Your patient has diabetes. Why is this important?,These patients are more likely to get urinary tract infections if their blood sugar is unstable.
What is meant by the term 'passive movements'?,"Movement without resistance, stretching at end of range."
What is a tracheostomy?,An opening in the anterior wall of the trachea below the cricoid cartilage.
Which of the following is true of haematemesis?,A pulse rate of 80/min in a patient taking Bisoprolol is reassuring
Which of the following is true of rheumatoid arthritis?,It is an example of an oligoarthropathy
Why should careful consideration be given to providing people aged over 65 with information sources that are internet based?,Less than 30% of people over 65 years have access to the internet.
Which of the following is true about the carpal tunnel syndrome?,It is caused by compression of the ulna nerve
How many CO2 and ATP molecules are formed during one complete turn of the tricarboxylic acid cycle (Krebs' cycle)?,2CO2 and 16ATP
"Which potential complication of IV therapy is described thus: 'Leakage of vesicant (irritant) medication or fluid into surrounding tissues, causing tissue damage'?",Phlebitis.
Which of the following is present in saliva and has an antibacterial action?,Amylase.
The genome is:,the entire DNA sequence of an organism.
Alterations in which neurotransmitters in the brain by pharmacological agents has been shown to influence fatigue development?,Dopamine and acetyl choline.
In all-out exercise such as sprinting the first fibre types to fatigue are the:,Type Ia fibres.
The main fate of lactate that leaves muscle and enters the circulation is:,conversion to glucose in the heart.
The most rapid method to resynthesize ATP during exercise is through:,phosphocreatine breakdown.
Which of the following is true in a sensory assessment of the arm?,Proprioception is appreciated via the same tracts as light touch
The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:,remains relatively unchanged.
One of the most common reasons for stoma formation is:,haemorrhoids.
A surgical support can be used for:,high output stomas.
What size of catheter bag may be used at night?,500ml.
Anaerobic metabolism refers to the generation of ATP:,without the use of glycogen.
Approximately how many kJ of energy are expended if an athlete's steady-rate oxygen uptake averages 3.0 l/min for 5 minutes of exercise?,150 kJ
A patient has been on the operating table for four hours. How long may it take for any pressure damage to be visible?,72 hours.
Eccrine and apocrine glands are both types of:,salivary glands.
Which of the following is true of the assessment of power in the arms?,Flexion at the elbow is produced by the triceps muscle
"Two of the following are evident - pain at IV site, erythema, and swelling. What stage on the phlebitis scale is this and what should you do?",Stage 2 - re-site cannula.
Which hormone is primarily responsible for fluid regulation?,Insulin.
The low intake of carbohydrate in the diet:,affects the resting muscle pH.
Phophocreatine resynthesis during recovery from exercise is inhibited by:,hyperventilation.
The transcription of DNA to a molecule of messenger RNA occurs:,in the cytosol.
Oedema is the presence of:,excessive extravascular fluid.
Why should the short-acting bronchodilator be taken first?,They are colour-coded.
Which of the following is true about an intention tremor?,It is caused by Parkinson's Disease
Glucose is transported into the muscle cell:,only in the presence of insulin.
Oxygen is used:,in the conversion of fatty acids to acetyl CoA.
Measuring the blood pressure in an arm that is above the level of the heart will:,overestimate the blood pressure.
When you are taking a musculoskeletal history which of the following is true?,A history of diarrhoea is not relevant
Why are male patients advised to take their own electric razor to hospital?,To make hospital as familiar as possible.
Which organ secretes insulin?,The pancreas.
"When teaching a patient inhaler technique, how will you ensure that a large proportion of the drug reaches the lower airways?",Ask them to breathe normally when using the inhaler.
Why should a patient stand or sit as upright as possible when recording a peak flow rate?,This is the most comfortable position to perform any breathing test.
Why might a patient need a tracheostomy?,To aid swallowing.
"In general, the higher the intensity of exercise, the greater the proportional contribution of:",anaerobic energy production.
What is the second commonest hospital acquired infection?,Wound infection.
Phosphocreatine in the muscle cell is found in:,all subcellular compartments.
The patient's self-report of pain is important because health care staff:,underestimate the intensity of the patient's pain.
